word	prediction	label	freq	animacy	baseform	correct
героев	2	2	28	anim	nonbase	1
родоначальником	2	2	2	anim	nonbase	1
районе	1	2	145	inan	nonbase	0
сми	1	0	88	inan	baseform	0
сценарий	2	2	51	inan	baseform	1
наводки	1	1	1	inan	nonbase	1
числа	1	0	100	inan	nonbase	0
яйца	1	0	21	inan	nonbase	0
участник	2	2	23	anim	baseform	1
течение	1	0	277	inan	baseform	0
классов	1	2	18	inan	nonbase	0
переписке	1	1	22	inan	nonbase	1
материалов	1	2	101	inan	nonbase	0
ротации	1	1	2	inan	nonbase	1
алгебры	1	1	2	inan	nonbase	1
монахов	2	2	4	anim	nonbase	1
христианизацией	1	1	1	inan	nonbase	1
гор	1	1	20	inan	nonbase	1
армию	2	1	46	inan	nonbase	0
июле	2	2	43	inan	nonbase	1
сюжет	2	2	28	inan	baseform	1
поэтики	1	1	1	inan	nonbase	1
дом	2	2	155	inan	baseform	1
марта	2	2	158	inan	nonbase	1
дат	1	1	3	inan	nonbase	1
психотерапии	1	1	2	inan	nonbase	1
минуте	2	1	8	inan	nonbase	0
корреспондент	2	2	49	anim	baseform	1
делах	1	0	28	inan	nonbase	0
культом	1	2	2	inan	nonbase	0
назначения	1	0	37	inan	nonbase	0
развитие	1	0	212	inan	baseform	0
столице	2	1	42	inan	nonbase	0
изображением	1	0	13	inan	nonbase	0
реки	1	1	118	inan	nonbase	1
монастырей	1	2	4	inan	nonbase	0
языком	2	2	41	inan	nonbase	1
татар	2	2	5	anim	nonbase	1
клавиатура	1	1	1	inan	baseform	1
гарнизон	2	2	3	inan	baseform	1
тенденцию	2	1	16	inan	nonbase	0
юности	1	1	14	inan	nonbase	1
плуги	1	1	1	inan	nonbase	1
персонаж	2	2	14	anim	baseform	1
км	1	2	156	inan	nonbase	0
причиной	1	1	68	inan	nonbase	1
комментарием	2	2	1	inan	nonbase	1
фильме	1	2	32	inan	nonbase	0
факультет	2	2	34	inan	baseform	1
угрозу	2	1	22	inan	nonbase	0
обработки	1	1	57	inan	nonbase	1
роли	1	1	75	inan	nonbase	1
папа	2	2	63	anim	baseform	1
пневмония	1	1	2	inan	baseform	1
розацеа	1	1	1	inan	baseform	1
листериоз	1	2	1	inan	baseform	0
море	1	0	130	inan	baseform	0
группами	1	1	22	inan	nonbase	1
организация	1	1	70	inan	baseform	1
общество	1	0	161	inan	baseform	0
инициативы	1	1	24	inan	nonbase	1
причастия	1	0	3	inan	nonbase	0
разграничения	1	0	3	inan	nonbase	0
данным	2	0	196	inan	nonbase	0
пива	1	0	16	inan	nonbase	0
казахов	2	2	6	anim	nonbase	1
сборную	2	1	22	inan	nonbase	0
подиум	2	2	5	inan	baseform	1
штатах	2	2	5	inan	nonbase	1
семейства	1	0	16	inan	nonbase	0
питомца	1	2	1	anim	nonbase	0
дань	2	1	6	inan	baseform	0
экземпляров	1	2	15	inan	nonbase	0
побережье	1	0	21	inan	baseform	0
километрах	1	2	27	inan	nonbase	0
архипелаг	2	2	3	inan	baseform	1
виде	2	2	190	inan	nonbase	1
прототипа	1	2	3	inan	nonbase	0
сезону	1	2	4	inan	nonbase	0
готовностью	1	1	3	inan	nonbase	1
солист	2	2	3	anim	baseform	1
стратегий	1	1	3	inan	nonbase	1
художника	1	2	25	anim	nonbase	0
умножения	1	0	2	inan	nonbase	0
численность	1	1	30	inan	baseform	1
запада	1	2	5	inan	nonbase	0
предводительством	1	0	5	inan	nonbase	0
повестки	1	1	5	inan	nonbase	1
убежище	1	0	12	inan	baseform	0
задачи	1	1	123	inan	nonbase	1
пушицы	1	1	1	inan	nonbase	1
розетке	1	1	2	inan	nonbase	1
видения	1	0	17	inan	nonbase	0
середины	2	1	29	inan	nonbase	0
выборов	1	2	118	inan	nonbase	0
доктор	2	2	61	anim	baseform	1
село	2	0	48	inan	baseform	0
серебро	1	0	8	inan	baseform	0
аспекты	1	2	13	inan	nonbase	0
скобках	1	1	2	inan	nonbase	1
профиль	2	2	13	inan	baseform	1
калибр	2	2	2	inan	baseform	1
компьютеров	1	2	32	inan	nonbase	0
желудка	1	2	7	inan	nonbase	0
затвора	1	2	3	inan	nonbase	0
плавание	1	0	15	inan	baseform	0
лидеров	1	2	50	anim	nonbase	0
истории	1	1	310	inan	nonbase	1
дочь	1	1	33	anim	baseform	1
би́тва	1	1	1	inan	nonbase	1
иеромонах	2	2	2	anim	baseform	1
образованию	1	0	35	inan	nonbase	0
возвращении	1	0	18	inan	nonbase	0
регион	2	2	24	inan	baseform	1
заведениями	2	0	2	inan	nonbase	0
игры	1	1	136	inan	nonbase	1
чемпионата	2	2	60	inan	nonbase	1
уровнем	1	2	46	inan	nonbase	0
звезды	1	1	34	inan	nonbase	1
танго	1	0	4	inan	baseform	0
прокатом	1	2	2	inan	nonbase	0
полосами	1	1	4	inan	nonbase	1
толщиной	1	1	8	inan	nonbase	1
страницах	1	1	15	inan	nonbase	1
октябрь	1	2	8	inan	baseform	0
районах	1	2	55	inan	nonbase	0
соперников	2	2	10	anim	nonbase	1
джентльмен	2	2	1	anim	baseform	1
сердце	1	0	70	inan	baseform	0
участником	2	2	16	anim	nonbase	1
система	1	1	273	inan	baseform	1
любовь	1	1	60	inan	baseform	1
окраине	1	1	10	inan	nonbase	1
детей	2	2	241	anim	nonbase	1
станциями	2	1	7	inan	nonbase	0
метров	1	2	118	inan	nonbase	0
уставу	1	2	5	inan	nonbase	0
примеру	1	2	129	inan	nonbase	0
египтологи	2	2	5	anim	nonbase	1
операции	1	1	111	inan	nonbase	1
батальона	2	2	9	inan	nonbase	1
изображение	1	0	55	inan	baseform	0
рабочих	2	2	51	anim	nonbase	1
экономику	1	1	76	inan	nonbase	1
пользователя	2	2	8	anim	nonbase	1
проспектами	1	2	3	inan	nonbase	0
принятии	1	0	17	inan	nonbase	0
разработчики	2	2	30	anim	nonbase	1
нахождения	1	0	5	inan	nonbase	0
рессорах	1	1	1	inan	nonbase	1
переносов	1	2	2	inan	nonbase	0
лампах	2	1	1	inan	nonbase	0
останки	1	2	9	inan	baseform	0
долине	1	1	10	inan	nonbase	1
дома	1	2	170	inan	nonbase	0
музыканты	2	2	4	anim	nonbase	1
выхода	1	2	54	inan	nonbase	0
процессоров	1	2	5	inan	nonbase	0
