word	prediction	label	freq	animacy	baseform	correct
primjer	3	2	19	inan	baseform	0
iznos	3	2	17	inan	baseform	0
slučaj	0	2	24	inan	baseform	0
protektorat	3	2	2	inan	baseform	0
uspon	3	2	3	inan	baseform	0
hotel	0	2	5	inan	baseform	0
park	3	2	4	inan	baseform	0
dječaka	3	2	4	anim	nonbase	0
parlament	3	2	27	inan	baseform	0
materijal	0	2	3	inan	baseform	0
način	3	2	116	inan	baseform	0
izvoz	3	2	11	inan	baseform	0
gradonačelnika	3	2	8	anim	nonbase	0
zamjenika	3	2	9	anim	nonbase	0
studio	0	2	13	inan	baseform	0
bod	0	2	3	inan	baseform	0
račun	0	2	9	inan	baseform	0
kolovoz	3	2	8	inan	baseform	0
trend	3	2	14	inan	baseform	0
uređaj	3	2	9	inan	baseform	0
euro	0	2	20	inan	baseform	0
projekt	0	2	49	inan	baseform	0
suficit	3	2	2	inan	baseform	0
postupak	3	2	19	inan	baseform	0
zid	3	2	7	inan	baseform	0
kredibilitet	0	2	3	inan	baseform	0
sekularizam	3	2	1	inan	baseform	0
ugled	3	2	13	inan	baseform	0
pristup	3	2	25	inan	baseform	0
kompleks	0	2	3	inan	baseform	0
čelnika	3	2	12	anim	nonbase	0
ribnjak	0	2	1	inan	baseform	0
vrtić	3	2	4	inan	baseform	0
operatera	3	2	2	inan	nonbase	0
sukob	3	2	10	inan	baseform	0
štrajk	3	2	2	inan	baseform	0
vitamin	0	2	4	inan	baseform	0
trud	3	2	1	inan	baseform	0
doručak	3	2	1	inan	baseform	0
skok	3	2	4	inan	baseform	0
posjet	3	2	15	inan	baseform	0
kafić	3	2	2	inan	baseform	0
porez	3	2	6	inan	baseform	0
epilog	3	2	2	inan	baseform	0
osumnjičenika	3	2	4	anim	nonbase	0
taksi	3	1	3	inan	baseform	0
neuspjeh	3	2	4	inan	baseform	0
suživot	3	2	2	inan	baseform	0
vođu	3	2	1	anim	nonbase	0
ubojicu	3	2	1	anim	nonbase	0
auditorij	0	2	1	inan	baseform	0
azil	0	2	12	inan	baseform	0
monopol	0	2	1	inan	baseform	0
aranžman	3	2	5	inan	baseform	0
lava	3	2	1	anim	nonbase	0
urednika	3	2	3	anim	nonbase	0
techno	0	2	1	inan	baseform	0
sloj	3	2	3	inan	baseform	0
osjećaj	3	2	8	inan	baseform	0
kolegu	3	2	2	anim	nonbase	0
oklopnjaka	3	2	1	inan	nonbase	0
nametnika	3	2	1	anim	nonbase	0
piksel	3	2	2	inan	baseform	0
moto	3	2	2	inan	baseform	0
kabel	3	2	1	inan	baseform	0
gumb	3	2	1	inan	baseform	0
godišnjaka	0	2	1	anim	nonbase	0
gospodara	3	2	2	anim	nonbase	0
okret	3	2	1	inan	baseform	0
sklop	3	2	2	inan	baseform	0
misterij	0	2	3	inan	baseform	0
ginekologa	3	2	1	anim	nonbase	0
pms	0	2	1	inan	baseform	0
držač	3	2	1	inan	baseform	0
portfolio	3	2	2	inan	baseform	0
redizajn	0	2	4	inan	baseform	0
šok	0	2	2	inan	baseform	0
asortiman	3	2	1	inan	baseform	0
oprez	3	2	1	inan	baseform	0
boom	3	2	1	inan	baseform	0
prijem	0	2	3	inan	baseform	0
savjet	3	2	3	inan	baseform	0
vikend	3	2	4	inan	baseform	0
ispraćaj	3	2	1	inan	baseform	0
playoff	3	2	1	inan	baseform	0
nanos	3	2	1	inan	baseform	0
hokej	0	2	1	inan	baseform	0
plato	0	2	1	inan	baseform	0
zlostavljača	3	2	1	anim	nonbase	0
fundamentalizam	3	2	1	inan	baseform	0
suca	3	2	2	anim	nonbase	0
dijamant	3	2	1	inan	baseform	0
intervju	3	2	2	inan	baseform	0
osvrt	0	2	1	inan	baseform	0
doseg	3	2	1	inan	baseform	0
blagoslov	3	2	1	inan	baseform	0
karneval	3	2	1	inan	baseform	0
