word	prediction	label	freq	animacy	baseform	correct
delež	1	2	12	inan	baseform	0
tekst	2	2	3	inan	baseform	1
stik	2	2	14	inan	baseform	1
način	2	2	67	inan	baseform	1
arhiv	2	2	4	inan	baseform	1
novinarja	2	2	1	anim	nonbase	1
namig	2	2	4	inan	baseform	1
kruh	1	2	11	inan	baseform	0
klovna	2	2	1	anim	nonbase	1
projekt	2	2	18	inan	baseform	1
mlin	2	2	2	inan	baseform	1
postopek	2	2	16	inan	baseform	1
otroka	0	2	34	anim	nonbase	0
hektar	1	2	1	inan	baseform	0
klopa	1	2	2	anim	nonbase	0
pevca	1	2	2	anim	nonbase	0
pregon	1	2	1	inan	baseform	0
odvetnika	2	2	1	anim	nonbase	1
pretres	2	2	1	inan	baseform	1
poseg	2	2	2	inan	baseform	1
vrtec	2	2	5	inan	baseform	1
golf	1	2	5	inan	baseform	0
bolnika	1	2	7	anim	nonbase	0
krompir	2	2	4	inan	baseform	1
spopad	1	2	3	inan	baseform	0
lažnivca	2	2	2	anim	nonbase	1
dogovor	2	2	4	inan	baseform	1
bok	1	2	1	inan	baseform	0
arheologa	2	2	1	anim	nonbase	1
objem	1	2	3	inan	baseform	0
prepad	1	2	2	inan	baseform	0
oder	2	2	4	inan	baseform	1
prenos	0	2	6	inan	baseform	0
tein	2	2	1	inan	baseform	1
holesterol	1	2	5	inan	baseform	0
prid	1	2	6	inan	baseform	0
kisik	2	2	3	inan	baseform	1
smeh	1	2	6	inan	baseform	0
um	2	2	1	inan	baseform	1
intervju	2	2	4	inan	baseform	1
vzpon	2	2	2	inan	baseform	1
zagon	1	2	3	inan	baseform	0
pulover	2	2	2	inan	baseform	1
zaliv	1	2	1	inan	baseform	0
met	2	2	3	inan	baseform	1
greh	2	2	3	inan	baseform	1
rekord	2	2	2	inan	baseform	1
prispevek	2	2	9	inan	baseform	1
grob	2	2	1	inan	baseform	1
predstavnika	1	2	7	anim	nonbase	0
tožilca	2	2	2	anim	nonbase	1
listek	2	2	1	inan	baseform	1
ogenj	2	2	5	inan	baseform	1
kilogram	2	2	1	inan	baseform	1
pesek	2	2	5	inan	baseform	1
preliv	1	2	1	inan	baseform	0
trampolin	2	2	2	inan	baseform	1
policista	2	2	7	anim	nonbase	1
kupca	2	2	4	anim	nonbase	1
tek	2	2	4	inan	baseform	1
samoroga	1	2	1	anim	nonbase	0
valček	2	2	1	inan	baseform	1
hipoklorit	2	2	1	inan	baseform	1
prtljažnik	2	2	1	inan	baseform	1
požirek	1	2	1	inan	baseform	0
nedogled	2	2	1	inan	baseform	1
vogal	1	2	1	inan	baseform	0
vonj	2	2	1	inan	baseform	1
četrtfinale	1	2	1	inan	baseform	0
plašč	2	2	3	inan	baseform	1
zapis	2	2	5	inan	baseform	1
amfetamin	2	2	1	inan	baseform	1
pribor	0	2	1	inan	baseform	0
hudiča	2	2	1	anim	nonbase	1
lastnika	2	2	4	anim	nonbase	1
blagor	2	2	2	inan	baseform	1
vzgled	2	2	1	inan	baseform	1
zmaja	1	2	2	anim	nonbase	0
odklon	2	2	1	inan	baseform	1
terminal	2	2	1	inan	baseform	1
kmeta	1	2	2	anim	nonbase	0
venček	2	2	1	inan	baseform	1
nahrbtnik	2	2	1	inan	baseform	1
seminar	2	2	3	inan	baseform	1
somatotropin	1	2	1	inan	baseform	0
vozel	1	2	1	inan	baseform	0
regrat	2	2	2	inan	baseform	1
skok	2	2	1	inan	baseform	1
dioksid	2	2	2	inan	baseform	1
prestiž	2	2	1	inan	baseform	1
izvirnik	2	2	1	inan	baseform	1
zavihek	1	2	1	inan	baseform	0
cimra	2	2	5	anim	nonbase	1
viadukt	2	2	1	inan	baseform	1
mentorja	2	2	1	anim	nonbase	1
geotrikotnik	2	2	1	inan	baseform	1
agregat	2	2	1	inan	baseform	1
peugeota	2	2	1	anim	nonbase	1
