word	prediction	label
героев	2	2
родоначальником	2	2
районе	2	2
сми	2	0
сценарий	2	2
наводки	2	1
числа	1	0
яйца	1	0
участник	2	2
течение	2	0
классов	2	2
переписке	1	1
материалов	1	2
ротации	1	1
алгебры	1	1
монахов	2	2
христианизацией	1	1
гор	1	1
армию	1	1
июле	2	2
сюжет	1	2
поэтики	1	1
дом	2	2
марта	2	2
дат	1	1
психотерапии	1	1
минуте	2	1
корреспондент	2	2
делах	1	0
культом	1	2
назначения	1	0
развитие	1	0
столице	1	1
изображением	1	0
реки	1	1
монастырей	2	2
языком	1	2
татар	2	2
клавиатура	1	1
гарнизон	2	2
тенденцию	2	1
юности	1	1
плуги	1	1
персонаж	2	2
км	1	2
причиной	1	1
комментарием	2	2
фильме	1	2
факультет	2	2
угрозу	2	1
обработки	1	1
роли	1	1
папа	2	2
пневмония	1	1
розацеа	1	1
листериоз	1	2
море	1	0
группами	2	1
организация	1	1
общество	2	0
инициативы	1	1
причастия	1	0
разграничения	1	0
данным	2	0
пива	1	0
казахов	2	2
сборную	2	1
подиум	2	2
штатах	2	2
семейства	2	0
питомца	1	2
дань	2	1
экземпляров	1	2
побережье	1	0
километрах	2	2
архипелаг	2	2
виде	1	2
прототипа	1	2
сезону	1	2
готовностью	2	1
солист	2	2
стратегий	2	1
художника	1	2
умножения	1	0
численность	1	1
запада	2	2
предводительством	1	0
повестки	1	1
убежище	1	0
задачи	1	1
пушицы	1	1
розетке	1	1
видения	1	0
середины	2	1
выборов	1	2
доктор	2	2
село	2	0
серебро	2	0
аспекты	1	2
скобках	2	1
профиль	2	2
калибр	2	2
компьютеров	2	2
желудка	1	2
затвора	1	2
плавание	1	0
лидеров	2	2
истории	1	1
дочь	1	1
би́тва	1	1
иеромонах	2	2
образованию	1	0
возвращении	2	0
регион	2	2
заведениями	1	0
игры	1	1
чемпионата	2	2
уровнем	2	2
звезды	1	1
танго	2	0
прокатом	1	2
полосами	2	1
толщиной	2	1
страницах	2	1
октябрь	2	2
районах	2	2
соперников	2	2
джентльмен	2	2
сердце	1	0
участником	2	2
система	1	1
любовь	1	1
окраине	1	1
детей	2	2
станциями	2	1
метров	2	2
уставу	2	2
примеру	1	2
египтологи	2	2
операции	1	1
батальона	2	2
изображение	1	0
рабочих	2	2
экономику	1	1
пользователя	2	2
проспектами	1	2
принятии	1	0
разработчики	2	2
нахождения	1	0
рессорах	2	1
переносов	2	2
лампах	2	1
останки	1	2
долине	1	1
дома	1	2
музыканты	2	2
выхода	1	2
процессоров	2	2
паук	1	2
роскоши	1	1
супергероев	2	2
стратовулкан	2	2
рабы	2	2
мониторов	2	2
истребительница	1	1
созданию	1	0
снайперов	2	2
диктатура	1	1
инфекций	1	1
катехоламинов	2	2
идеи	1	1
трети	2	1
ситуация	1	1
руководством	1	0
посадкой	1	1
мидрашах	2	2
специалисты	2	2
династии	1	1
рабочий	2	2
угол	2	2
протоке	1	1
механизацию	2	1
победа	1	1
дочерей	2	1
словарь	1	2
байдарках	2	1
успех	1	2
автор	2	2
точек	2	1
учреждения	1	0
металлург	2	2
сбора	1	2
кузовов	2	2
помощника	1	2
разработкой	1	1
нападающего	2	2
элементы	2	2
периоду	1	2
тесты	1	2
кб	1	0
постпетиолюса	2	2
класса	1	2
малышка	1	1
признак	2	2
франков	1	2
плод	2	2
лагерь	2	2
восстания	1	0
среду	2	1
конце	2	2
организатором	2	2
земствами	1	0
особенностях	1	1
баро́н	2	2
произведений	2	0
облегчения	2	0
наименование	2	0
президентах	2	2
мл	1	2
словосочетания	2	0
открытия	1	0
главой	2	1
рублей	1	2
освещении	1	0
существовании	1	0
охвате	2	2
инфраструктуры	1	1
голосом	1	2
голосов	2	2
инициатор	2	2
ориентацию	1	1
сказаниям	1	0
штатов	2	2
основой	1	1
лагеря	2	2
пояса	1	2
ширины	1	1
велосипедов	2	2
резолюция	1	1
любитель	2	2
танки	2	2
чарта	1	2
рецензента	1	2
движке	2	2
субмарины	1	1
маврами	1	2
премия	1	1
правительства	2	0
мужа	1	2
фронтами	1	2
чарты	1	2
производных	2	0
парашют	2	2
сверхчеловека	1	2
атлас	2	2
ассоциации	1	1
занятий	2	0
радиопередачах	1	1
турнира	2	2
коллегии	1	1
пожары	2	2
ношения	1	0
штурма	1	2
вторжение	2	0
версий	1	1
представители	2	2
ядре	1	0
судном	1	0
тоо	2	0
пехоте	1	1
зоопарком	2	2
вопросов	2	2
отчётности	1	1
преследования	1	0
толщине	1	1
сортировке	1	1
гуманизм	2	2
последствий	2	0
поражениями	2	0
чемпионов	2	2
природе	1	1
изоляцию	1	1
политику	1	1
заведений	1	0
мемуары	2	2
обменом	1	2
землетрясение	1	0
пароли	2	2
возникновении	1	0
обладателем	1	2
залы	2	2
чувство	1	0
сущность	1	1
индустрии	1	1
поворота	1	2
молебен	1	2
вокалисткой	1	1
формулировку	1	1
репортажи	1	2
кубок	1	2
сказании	1	0
независимость	1	1
кожура	1	1
палеонтологии	1	1
провайдеров	2	2
комарка	1	1
пасынком	1	2
функций	1	1
штрафной	2	2
листовка	1	1
русских	2	2
энергию	1	1
процедуру	1	1
стажа	1	2
трактору	1	2
лента	1	1
исключений	2	0
владение	1	0
полки	1	1
зарплаты	1	1
басков	2	2
большевиков	2	2
перегрева	1	2
конторщиком	2	2
переход	1	2
вождю	1	2
силы	1	1
работами	1	1
электроники	1	1
миссии	1	1
y	1	2
dvd	1	2
документах	2	2
миражом	2	2
выкорчёвывания	1	0
литургией	1	1
танец	2	2
порядке	2	2
берега	1	2
полюс	2	2
англичане	2	2
азербайджанцы	2	2
албанцы	2	2
условиях	2	0
проблемой	1	1
телефона	1	2
вариантах	2	2
возлюбленном	1	2
артефакт	2	2
выпуск	1	2
ア	2	2
воде	1	1
холке	1	1
сведения	1	0
демократии	1	1
предательстве	2	0
княгини	1	1
месту	2	0
спариванию	1	0
наступлении	1	0
блоке	2	2
эсминец	2	2
образ	1	2
якша	2	2
палате	1	1
представителям	1	2
маской	1	1
чашечку	2	1
тренеров	2	2
классы	2	2
фрагментов	2	2
премии	1	1
бедствие	1	0
годом	1	2
предание	1	0
трактом	2	2
гости	1	2
просьбы	1	1
полицейскими	1	2
актеров	2	2
отмены	1	1
укрепления	2	0
темазепам	2	2
страниц	1	1
каннибализм	2	2
сообщение	1	0
акция	1	1
секретарь	2	2
мутант	2	2
вершине	1	1
наступления	1	0
фронтах	2	2
походе	1	2
предшественники	2	2
сословие	1	0
островами	1	2
ацидоза	1	2
титров	1	2
формата	1	2
глухоту	2	1
предложения	1	0
инструмента	1	2
разработке	1	1
гпа	1	2
признанием	1	0
несогласии	1	0
восток	1	2
индуизме	2	2
пуль	2	1
ассоциаций	2	1
императору	1	2
водохранилище	2	0
голубя	1	2
говоров	2	2
эпохах	2	1
епархию	2	1
большевиками	1	2
секцию	1	1
времён	2	0
хилигайнон	2	2
индейцы	2	2
оборот	1	2
точкой	1	1
оборудования	2	0
ссылку	1	1
дисплей	2	2
цифири	1	1
преподобного	1	2
порты	2	2
поведение	1	0
депрессии	1	1
коалиция	1	1
ложа	1	1
сценарист	2	2
ряда	1	2
противопоставления	1	0
загадки	1	1
формах	2	1
ареалов	2	2
католицизм	1	2
епископа	1	2
током	2	2
рождества	1	0
агент	2	2
полузарядов	2	2
полотнище	2	0
институты	1	2
вышка	1	1
кинематографа	1	2
заявлениям	1	0
поклона	1	2
p	1	2
дверей	1	1
детективах	1	2
вампиров	2	2
крыса	1	1
головорез	2	2
поручика	1	2
полуметра	2	2
барышень	2	1
отвод	2	2
вентилями	2	2
диатезы	1	2
основоположником	1	2
паломникам	1	2
звании	1	0
сообщества	1	0
ребра	1	0
эссеист	2	2
движению	1	0
наместничество	1	0
периодов	2	2
абстракционизм	2	2
границ	1	1
хозяйством	1	0
этапе	2	2
узы	1	1
человеку	1	2
предисловии	2	0
гола	2	2
радиообмена	1	2
многие	2	2
уплаты	1	1
предложение	1	0
общностей	2	1
аппарат	2	2
авиакомпания	2	1
кода	1	2
документов	2	2
бою	2	2
стад	2	0
вывих	2	2
евреев	2	2
турками	1	2
деревень	2	1
психоаналитиками	2	2
супесей	1	1
баскетболист	2	2
коммунизму	1	2
возвращения	2	0
узлами	2	2
аймака	2	2
обеспечении	2	0
контроля	1	2
переброски	2	1
бандеровцев	2	2
объёма	1	2
фон	2	2
парадоксом	1	2
реакций	2	1
упражнения	1	0
залу	1	2
