word	prediction	label
piko	0	2
juokelių	3	2
terminas	3	2
šalies	0	1
dalį	3	1
bendruomenei	0	1
automobiliais	3	2
transportui	0	2
bazių	3	1
pavojai	0	2
žmogumi	3	2
vakarėliuose	3	2
darbus	3	2
lapo	0	2
pašto	0	2
telefonu	0	2
mintys	3	1
kabiną	3	1
medžiotojų	3	2
šeimos	0	1
solistas	3	2
specialistu	3	2
karjeros	3	1
aplinka	3	1
veidus	3	2
langus	3	2
perėjimo	3	2
laiką	3	2
sostinės	0	1
mamą	3	1
vežimėlį	3	2
priežastimi	3	1
akcija	3	1
valdžia	3	1
planuotojai	3	2
akcijos	0	1
gatvės	3	1
stresą	3	2
pavasarį	3	2
takams	0	2
sezoną	3	2
finansų	0	2
padėtį	3	1
saugumą	3	2
ministrą	3	2
centras	3	2
išvados	3	1
kompetencijos	0	1
komentaras	3	2
nepriklausomybę	0	1
elektrinės	3	1
įkaite	3	1
pažeidimų	3	2
pažymėjimai	3	2
seimo	3	2
sankcijas	3	1
priėmimas	3	2
logistika	3	1
sandėlyje	3	2
bendrovė	3	1
steigimo	3	2
viceministras	3	2
rajono	3	2
biudžeto	3	2
parlamentaro	0	2
avariją	3	1
lietaus	3	2
jaunimo	3	2
pinigus	3	2
senumo	3	2
projektui	0	2
lėšų	0	1
planavimo	3	2
parama	0	1
būklei	0	1
problemų	0	1
bendruomenės	3	1
pagrindą	0	2
turnyre	3	2
turnyro	3	2
ryšiams	0	2
kūrimo	0	2
pardavimo	3	2
dienomis	3	1
pavaduotojas	3	2
nuotaikos	0	1
gamintojui	3	2
produktų	3	2
saiką	3	2
agitacijai	0	1
dienraštį	0	2
medžiagą	3	1
kampaniją	3	1
tvarka	3	1
kandidatai	3	2
rinkėjais	3	2
laidoje	3	1
žurnalistų	3	2
idėjos	0	1
suma	3	1
savanorio	3	2
gruodį	0	2
prielaida	0	1
šūkį	0	2
kolegoms	0	2
būtybėmis	3	1
kursas	3	2
kartos	3	1
laikai	3	2
etiketę	3	1
mediciną	3	1
daktaras	0	2
gydymo	3	2
velnias	0	2
pagarba	0	1
įsakymas	3	2
gegužės	3	1
pažymos	3	1
mokėjimo	3	2
rajonų	3	2
mėšlo	3	2
punkto	0	2
atstovais	3	2
tarnybų	3	1
peržiūra	3	1
mokslininkai	3	2
inovacijos	3	1
išteklių	3	2
priemonės	0	1
narės	3	1
konkurentų	3	2
gaires	0	1
rinką	3	1
įgūdžių	3	2
valstybėms	0	1
kompetencija	0	1
strategiją	3	1
priemonė	3	1
intensyvumo	3	2
aspektai	3	2
paraiškos	0	1
reguliavimą	3	2
sistemos	3	1
aktuose	0	2
požiūriu	0	2
patvirtinimo	0	2
kūrėjus	3	2
užtikrinimas	3	2
institutų	0	2
partnerysčių	3	1
atstovus	3	2
mokymąsi	3	2
biudžetas	3	2
pajėgumus	3	2
miškininkystės	3	1
fondus	0	2
mokymuisi	0	2
uždavinys	3	2
sveikatai	3	1
gyvenimui	0	2
partneriams	0	2
galios	0	1
rizikai	3	1
kūrimu	3	2
tobulinimų	3	2
patento	0	2
produktams	0	2
poreikių	3	2
susiskaldymą	3	2
principais	3	2
konvergencijos	0	1
veiksmingumo	3	2
struktūras	0	1
vystymosi	3	2
migrena	3	1
gydymui	0	2
bėrimas	3	2
pakaušio	0	2
vandens	3	2
komplekse	3	2
sekretorius	3	2
ambasadoje	3	1
pilietis	0	2
dydžių	3	2
jausmo	3	2
gatvėse	3	1
salėse	3	1
savaitgalį	3	2
automobilis	3	2
narė	3	1
vasaros	3	1
architektų	3	2
arenos	0	1
šeimų	3	1
didžiūnų	3	2
buitį	3	1
šuns	3	2
rotušės	3	1
tvarką	3	1
demonstracija	3	1
vidurdienį	0	2
drauge	3	1
pasirodymą	3	2
renginio	3	2
maršrutus	3	2
liekanų	3	1
maršrutą	3	2
metimų	3	2
šeimininkių	3	1
tikslo	0	2
vaistinė	3	1
jaunuoliai	3	2
aparato	3	2
užpuolikams	0	2
vakaro	3	2
teritorijose	3	1
kirpykla	3	1
krautuvę	3	1
eilėse	0	1
bakus	0	2
žodžiai	0	2
mokytoja	3	1
šeštadienis	3	2
plaukais	3	2
verpetą	0	2
laikraščiu	3	2
mašinėlės	3	1
naujieną	3	1
rublius	0	2
eilės	0	1
muilo	3	2
savaitės	3	1
vardą	0	2
echinokokozė	0	1
profilaktikos	3	1
atvejo	0	2
infekcijos	0	1
susirgimo	3	2
išmatomis	3	1
registracija	0	1
sode	0	2
sukėlėjai	3	2
daržoves	0	1
marmuru	3	2
traukinio	3	2
herojams	0	2
rudenį	3	2
televizorių	3	2
organų	3	2
dievas	3	2
laukus	3	2
kaklo	3	2
valdžioje	3	1
semaforai	3	2
paminklo	3	2
draugyste	3	1
apranga	3	1
patiekalus	3	2
šeimyna	3	1
būrelis	3	2
cukrų	3	2
žąsį	3	1
karpį	3	2
gimimą	3	2
atvirukų	3	2
aliejai	0	2
teatrą	3	2
namuos	3	2
sprendimas	3	2
kvietimą	3	2
šviestuvų	3	2
laikotarpiui	3	2
zonos	3	1
tekstile	3	1
indais	3	2
grožį	3	2
noras	3	2
numerį	0	2
kartų	0	2
petražolių	3	1
žymių	3	1
pirmadienio	3	2
miegas	3	2
harmonijos	3	1
stebuklą	3	2
drabužiais	3	2
draugų	3	2
konkursą	3	2
kodas	3	2
žemę	3	1
sijono	3	2
himną	0	2
sociologai	3	2
priešas	3	2
uždegimui	0	2
scenos	3	1
situacijose	0	1
romanas	3	2
priežastį	0	1
šventei	0	1
repertuaras	3	2
puošybos	3	1
protestuotojai	3	2
parlamentas	0	2
krizė	3	1
aprašo	3	2
vykdytojas	3	2
viešumo	0	2
atlyginimai	3	2
pagrindai	3	2
žurnale	0	2
laukas	3	2
faktų	3	2
gyvenimas	3	2
konstrukciją	3	1
daugumai	3	1
dėstymas	3	2
kortelių	3	1
makaronų	3	2
istorijoje	3	1
dominavimu	3	2
statuso	3	2
paskelbimas	3	2
atstatymas	3	2
aplinkybes	3	1
lietuvių	3	2
noro	3	2
kolaboravimas	3	2
armijos	3	1
pora	3	1
radikalai	3	2
bruožai	3	2
liudininkų	3	2
jūroje	3	1
vadovėlyje	3	2
konferencijoje	3	1
pavyzdžiu	3	2
pakėlimo	3	2
žurnalisto	3	2
orbitoje	3	1
paniką	3	1
sienų	0	1
ukrainiečių	3	2
turistai	3	2
vienuolių	3	2
unitams	0	2
unitus	3	2
caro	3	2
deficitą	3	2
akcizų	0	2
korekcijos	0	1
karpymas	3	2
išeičių	3	1
kandidatė	3	1
diskusija	3	1
redaktoriai	3	2
praktikų	3	2
objektas	0	2
sociologijoje	3	1
tyrime	3	2
hipotezės	3	1
išsilavinimą	0	2
apžvalgos	3	1
braižymo	3	2
motyvus	3	2
įspūdis	0	2
metodus	3	2
emigracijoje	3	1
apklausa	3	1
įvairovei	3	1
strategijų	3	1
tyrimui	0	2
išvykimą	3	2
imigracijos	0	1
reikšmės	0	1
organizmų	3	2
valstybėje	3	1
paplitimo	3	2
gerovę	3	1
pasikeitimo	3	2
augalas	3	2
brolio	3	2
uraganų	3	2
nuostolių	0	2
formavimo	3	2
valdovų	3	2
vaikystė	3	1
kūdikio	3	2
valiai	0	1
ranka	3	1
kūrėjas	3	2
raukšlėmis	0	1
aukštybių	3	1
meteoritas	3	2
pakraščių	3	2
marškinėlių	3	2
proto	3	2
šono	0	2
paaugliai	3	2
krūvą	3	1
aukštakulniai	3	2
dėlės	3	1
karsto	3	2
viduriu	3	2
mitas	0	2
samprata	3	1
bendriją	3	1
piliečiams	0	2
analize	3	1
sausį	3	2
pritaikomumas	3	2
laikotarpių	3	2
biurokratų	3	2
dvidešimtmetį	0	2
dokumentų	0	2
piliečių	0	2
brandą	3	1
prisipažinimas	3	2
kaltės	3	1
partneris	0	2
tarpas	3	2
siekiamybė	3	1
tėvai	3	2
studentams	3	2
puse	3	1
žinojimo	3	2
bagažą	3	2
taikymas	3	2
nuostatoms	0	1
struktūrai	0	1
vaizdiniai	3	2
žinojimu	3	2
kūrybiškumas	3	2
tinklų	3	2
kelią	3	2
išraišką	3	1
skyrius	0	2
sampratų	3	1
palyginimus	3	2
sangrąžos	3	1
uždavinių	3	2
nukrypimus	3	2
pavardes	0	1
ratui	0	2
amžius	3	2
pavidalai	3	2
prozininkų	3	2
priedai	3	2
dizainerio	3	2
nagai	3	2
etika	3	1
gėrį	3	2
komjaunuoliu	3	2
rankraščių	0	2
žanrų	3	2
verte	3	1
išgavimas	3	2
priklausomybė	3	1
vystymuisi	0	2
kanalų	3	2
tyrinėjimų	3	2
filosofai	0	2
naratologijos	3	1
pasakojimų	3	2
kandidačių	3	1
vyrų	3	2
mandatą	0	2
repatriacijai	0	1
etapus	3	2
reikšmė	0	1
muziejų	3	2
principai	3	2
apibrėžties	0	1
biblioteką	3	1
universitetas	3	2
mažėjimo	3	2
dalijimosi	3	2
nustatymas	3	2
normomis	0	1
tarpusavyje	3	2
paskirstymo	3	2
derybose	3	1
reformą	3	1
padėtis	3	1
orientyru	3	2
smurtą	3	2
aktus	0	2
sutrikimo	3	2
paauglio	3	2
sutrikimų	3	2
standartizavimas	3	2
suderinamumo	3	2
balais	3	2
faktoriai	3	2
potencialai	3	2
bangų	3	1
parametrus	0	2
atsako	0	2
direktyvos	3	1
susitarimų	3	2
dalyko	0	2
vonias	3	1
pasibjaurėjimą	3	2
siekis	3	2
paauglė	3	1
pozoje	3	1
švelnumo	3	2
standartai	3	2
įvairumą	3	2
mergaitė	3	1
puslapis	3	2
kontekstai	3	2
judesio	3	2
vanilės	0	1
segmentus	3	2
vienatvės	3	1
neapykantos	3	1
brūkšniais	3	2
delnais	3	2
žvaigždžių	3	1
judesius	3	2
daiktai	0	2
taktikas	3	1
kryptį	3	1
planavimu	3	2
saviraišką	3	1
iniciatyvas	3	1
tęstinumo	3	2
adresatas	0	2
novatoriškumas	3	2
įvairovę	3	1
tradicijomis	3	1
propagandai	0	1
komponentą	0	2
integracijos	3	1
skirtumais	3	2
saviraiškai	3	1
priespaudos	3	1
potyrių	3	2
migrantams	3	2
sąsajas	3	1
grupėmis	3	1
ateivių	3	2
kampą	3	2
daikto	0	2
sapne	3	2
galą	0	2
techniką	0	1
gėda	3	1
kolonų	3	1
drobė	0	1
reikalais	3	2
disko	0	2
geometriją	3	1
pardavėjų	3	2
išminties	0	1
organais	3	2
galūnes	0	1
briaunomis	0	1
kompiuteris	3	2
virtuvės	3	1
ligoninę	3	1
pokšto	0	2
nejautra	3	1
klajonių	0	1
praradimas	3	2
gestai	3	2
vyru	3	2
paslankumo	3	2
aistrą	3	1
išbraukimo	0	2
centrą	0	2
asmenį	0	2
užmokestis	3	2
bankroto	0	2
vežimo	3	2
gavėjo	0	2
žyma	3	1
telefono	3	2
teikimu	3	2
dėžutėje	3	1
pageidavimu	0	2
identifikavimo	3	2
dokumentuose	0	2
fondu	0	2
punktu	0	2
nepasitenkinimu	3	2
saldainių	3	2
netvarkos	3	1
laipsnį	0	2
įniršį	3	2
reakcijos	3	1
norus	3	2
konsultantais	3	2
metodikos	3	1
nares	0	1
apžvalgoje	3	1
rėmų	3	2
komentarai	3	2
parai	0	1
žanrais	3	2
apibrėžimų	3	2
atsiribojimas	3	2
aktyvų	3	2
lygmenys	3	2
hierarchijos	3	1
periferiją	3	1
žurnalistas	3	2
vadovėlį	3	2
komentarus	0	2
atskaitomybės	0	1
balsavimo	0	2
rūšims	0	1
personalo	3	2
deklaravimo	0	2
nuliui	0	2
nuomininkas	3	2
kompensavimas	3	2
pasakymas	3	2
likučių	3	2
organizmas	3	2
daržovės	0	1
dešros	3	1
gėrimuose	0	2
žiurkės	3	1
mitybai	3	1
česnakai	0	2
žemaičiai	3	2
grybų	0	2
lęšių	3	2
kalcio	3	2
iniciatoriams	0	2
užtikrinimo	3	2
susitikimai	3	2
procentais	3	2
tvarkymą	3	2
bankininkystės	3	1
reglamentavimą	3	2
tvarkymu	3	2
prokuratūros	3	1
nurodymais	3	2
privatumo	0	2
skundas	0	2
sutikimas	3	2
leidimus	3	2
apibendrinimus	3	2
organizacijas	3	1
pretendentų	3	2
grafiku	3	2
protokolą	0	2
numeris	3	2
lenkai	0	2
paprasčiausia	3	1
kroatai	3	2
patriotais	3	2
infliacija	3	1
reikalai	3	2
draugas	3	2
išeities	3	1
demonstravimas	3	2
išdavikais	3	2
gynybos	0	1
užsparniai	3	2
magnetofoną	3	2
aparatai	3	2
prietaisams	0	2
užuominas	3	1
triukšmo	3	2
katastrofas	3	1
žingsnį	0	2
prievartos	3	1
poetui	0	2
dramaturgo	3	2
dievais	3	2
kraštais	3	2
protus	3	2
dramoje	3	1
barbarų	3	2
kapitalizmo	3	2
tempu	3	2
gėjų	3	2
mentalitetas	3	2
šūkių	3	2
korupcija	3	1
brolius	3	2
mokiniai	3	2
epochoje	3	1
piliečio	0	2
protą	3	2
savivalda	3	1
