word	prediction	label
osoba	1	1
wróbla	0	2
pani	1	1
klasztorze	2	2
lekarze	2	2
czasu	1	2
profil	2	2
archeolodzy	2	2
pieniądze	2	2
kierowcy	2	2
obywatele	2	2
niedzielę	0	1
działaczy	2	2
korespondentem	2	2
dnie	1	2
stołu	0	2
występ	2	2
skalę	2	1
stanie	2	2
urwisk	1	0
oddech	2	2
sutki	1	2
ekspert	2	2
część	1	1
dar	2	2
areszcie	1	2
sad	1	2
odwołania	0	0
łóżkiem	0	0
telefonie	1	2
drzewo	1	0
stacji	1	1
aresztu	2	2
katar	0	2
pośle	2	2
autobusy	1	2
zbrodnię	2	1
brzozy	1	1
architektów	2	2
parcelami	0	1
budce	1	1
taniec	2	2
sierotę	2	1
produkt	2	2
miasta	2	0
lata	0	2
życia	0	0
napięcie	1	0
perspektywę	1	1
zakamarki	1	2
awaria	1	1
studiów	1	0
pochodna	1	1
psa	2	2
ramieniem	2	0
przepisy	1	2
kibiców	2	2
firm	2	1
dłonią	1	1
obiedzie	2	2
ulica	1	1
sztandar	2	2
południe	1	0
środka	0	2
brzuszków	1	2
torowisku	1	0
błyskiem	1	2
biurko	1	0
ochotę	2	1
stwór	2	2
szpitala	2	2
sposób	2	2
jednostkami	0	1
załatwienia	1	0
pianistka	1	1
szczęście	0	0
minutę	1	1
komisja	1	1
skrzyżowaniu	0	0
mamy	1	1
kółek	1	0
pokolenia	2	0
placówkach	0	1
nudności	1	1
ręki	1	1
pojęcia	0	0
negocjacje	0	1
ducha	0	2
funky	2	0
nieobecność	0	1
zaufaniem	2	0
plenerze	2	2
twierdzy	2	1
katapulta	2	1
kłamstwem	2	0
pokład	2	2
uczucia	0	0
baleron	2	2
strajku	2	2
duszę	0	1
owce	0	1
urzędnikiem	2	2
piętra	2	0
chwili	2	1
zadowolenie	0	0
przebieg	2	2
alkoholu	2	2
solą	2	1
piwie	0	0
powodzenia	1	0
uznaniem	2	0
bezpieczeństwa	1	0
posłanka	1	1
ziarna	1	0
maturzystów	2	2
śniegu	1	2
sukcesem	0	2
momencie	2	2
zabranie	0	0
kamerą	2	1
materiały	2	2
barze	2	2
wywar	2	2
spis	2	2
godzinie	0	1
rura	1	1
politechniki	1	1
osobą	0	1
program	2	2
projekty	0	2
sala	0	1
scena	1	1
markę	1	1
tekst	2	2
sprawcy	2	2
przestrzeń	1	1
kworum	0	0
inni	2	2
buduarze	2	2
łąki	1	1
dań	2	0
bydło	0	0
przeszkodą	1	1
kumpli	2	2
ludności	2	1
zdziwienia	0	0
ból	1	2
rozwiązanie	0	0
przedstawienie	0	0
rozmowę	0	1
ojczyzną	0	1
komunikatach	1	2
pokoju	1	2
rozgrywkach	2	1
patrzenia	0	0
niepokojem	0	2
wujku	0	2
sejm	2	2
latem	0	0
wstydliwość	0	1
lutym	0	2
internowanych	2	2
przegraną	2	1
numerze	2	2
starówkę	2	1
razie	1	2
zależności	1	1
współmieszkańców	0	2
biura	1	0
pogotowia	2	0
krzesełkach	1	0
poranek	2	2
wokalista	2	2
koguta	0	2
sąsiedzi	2	2
zabytków	2	2
wymienialność	1	1
wydawnictwie	2	0
drogach	1	1
nadawanie	0	0
górników	2	2
poręczy	1	1
obozy	2	2
bankom	2	2
raka	2	2
miłości	1	1
uczta	1	1
zdaniem	0	0
policzek	2	2
karbowy	2	2
sejmik	2	2
klamkę	2	1
kobyły	2	1
stosie	1	2
tapczanie	0	2
wujek	2	2
komputerze	2	2
spódniczki	1	1
aktywności	1	1
szklankę	1	1
bezradność	1	1
opał	1	2
pokoleń	1	0
ogrodzie	0	2
