word	prediction	label
apă	1	1
măgurii	2	1
undița	2	1
oaia	2	1
morii	2	1
ochiul	2	2
munți	2	2
ceriului	2	2
soțul	1	2
ținerea	2	1
trup	2	2
poruncile	1	1
corabii	1	2
uricul	2	2
sara	1	1
moarte	2	1
asin	2	2
evanghelie	2	1
lauda	2	1
fătul	2	2
rodul	2	2
împăratului	2	2
nunta	1	1
banul	2	2
știutori	2	2
veșmintelor	1	1
găină	2	1
casele	1	1
cimbrul	2	2
zilele	2	1
găina	2	1
sfărșitul	2	2
sfîrșit	2	2
apus	1	2
slavă	2	1
potop	1	2
giudețul	2	2
talant	2	2
îngerilor	2	2
preț	2	2
testament	2	2
iuda	2	2
sfîrșitul	2	2
nazarineanul	2	2
sînge	2	2
trestie	2	1
iisus	2	2
păzitori	2	2
frică	2	1
predoslovia	1	1
cărții	2	1
împărăției	2	1
peri	1	2
învățătură	2	1
stricăciunea	2	1
podul	1	2
fiii	2	2
mijloc	2	2
sora	1	1
taina	1	1
frigare	2	1
vară	2	1
jocul	2	2
dată	1	1
copii	1	1
față	2	1
coțofană	2	1
jalea	2	1
grajd	2	2
venit	2	2
stelelor	2	1
cununie	2	1
frunză	1	1
oră	2	1
frate	2	2
mireasă	1	1
praguri	2	1
viorele	1	1
cetina	1	1
fetele	1	1
mireasma	1	1
colac	1	2
floricica	2	1
oglindă	2	1
noră	1	1
clocotici	2	2
oală	2	1
căsuță	2	1
răcoare	2	1
mohor	2	2
negură	2	1
dimineață	1	1
tipografie	2	1
milostivire	1	1
feciorul	2	2
crailor	2	2
psalm	2	2
idoli	2	2
arma	2	1
hramul	1	2
izvorul	2	2
dar	2	2
făgăduința	1	1
îndemnarea	2	1
ai	2	2
somn	2	2
pământul	1	2
porumb	2	2
săvîrșirea	2	1
slovă	1	1
dragoste	2	1
ulițelor	2	1
cîștiga	2	1
porcilor	2	2
bube	1	1
vînturile	2	1
dos	2	2
sabie	2	1
lupilor	2	2
ureache	2	1
născuți	1	2
cenușă	2	1
groapă	1	1
marginea	1	1
holda	1	1
măsuri	2	1
lume	2	1
strajă	2	1
orbu	2	2
porțile	2	1
corturi	2	1
gânduri	1	1
miez	2	2
mână	2	1
de	2	2
cuțit	2	2
mândre	2	1
bășici	2	1
fălci	2	1
soc	2	2
cal	2	2
foamei	2	1
răvaș	2	2
domn	2	2
colacului	2	2
herghelii	2	1
meri	2	2
portiță	2	1
vârfurile	2	1
urdă	2	1
gherghef	2	2
drag	2	2
leului	2	2
merișor	2	2
seceri	2	1
spinare	1	1
dropii	2	1
poli	1	2
undele	2	1
marelui	2	2
cină	2	1
căldărilor	2	1
limbii	1	1
zăpada	2	1
bărbatului	1	2
dumnezău	2	2
zisă	2	1
praznicul	2	2
pază	2	1
pretor	2	2
făptura	1	1
veselie	2	1
mărire	2	1
iudea	2	2
înțelepciunea	2	1
ispita	1	1
zuo	2	1
legei	1	1
bogaților	2	2
mortul	2	2
vîntului	2	2
fie	2	1
ulițele	1	1
soru	2	2
plin	2	2
lăcomie	2	1
botez	2	2
vulpi	2	1
cărări	2	1
cîmp	2	2
sînul	2	2
neguțătorii	2	2
darea	2	1
armei	2	1
făcători	2	2
făcătorii	2	2
fapte	2	1
adevărul	2	2
sunetul	2	2
lac	2	2
corabia	1	1
sămânța	2	1
fur	1	2
geamăn	1	2
tunet	2	2
sălașuri	2	1
pârâul	2	2
coastele	1	1
cărţi	2	1
sunet	2	2
avuțiile	2	1
uricele	2	1
ușilor	2	1
fecioru	2	2
razim	2	2
carul	2	2
sfinți	2	2
creștini	2	2
ceață	2	1
diaconii	2	2
rîu	2	2
hotar	2	2
meșterilor	2	2
ispite	1	1
tabără	2	1
surorii	1	1
vinele	2	1
vadul	2	2
suflarea	2	1
auzul	2	2
primă	2	1
corona	1	1
sloboziei	2	1
veninul	1	2
sfîntului	2	2
aleșilor	2	2
lapte	1	2
îmbrăcarea	2	1
vii	2	2
sărutarea	2	1
domniilor	2	1
nevoință	2	1
pruncilor	1	2
părtaș	2	2
vecinătate	1	1
lup	2	2
înnoirea	2	1
năravuri	2	1
fericirea	2	1
foamea	2	1
inimei	2	1
ramurile	1	1
străinilor	2	2
gazda	2	1
creștinul	2	2
omenești	2	2
răpitorii	2	2
necredincios	2	2
frăția	2	1
trufie	2	1
lauta	1	1
chipu	2	2
table	2	1
lipse	1	1
necurat	2	2
vitejii	2	1
slăbiciuni	1	1
venitul	2	2
efesul	2	2
moșii	2	1
vîrstei	2	1
carnea	1	1
mirodenie	1	1
smereniei	2	1
puterea	1	1
în	1	2
dobîndirea	2	1
unulu	2	2
tinere	1	1
părerile	2	1
lucrările	2	1
eretici	2	2
trupuri	1	1
nefolosirea	2	1
lînă	2	1
leilor	2	2
prinși	2	2
aramei	2	1
viețuitori	2	2
stemele	1	1
iadul	2	2
cădelnița	2	1
călărașilor	2	2
fiara	2	1
strugurii	2	2
curve	1	1
robii	2	2
scris	2	2
zidului	2	2
clop	2	2
prânz	2	2
toamnă	2	1
urât	2	2
inele	2	2
gândurile	1	1
volbura	1	1
