word	prediction	label
polície	1	1
generálov	2	2
spisy	2	2
lístkami	1	2
biznisu	1	2
oponentom	2	2
nohy	2	1
plemena	2	0
depresia	2	1
vienka	2	2
zámermi	2	2
sobota	2	1
predmetom	2	2
polícii	1	1
informácie	1	1
vojvodstvo	1	0
prorok	2	2
proroci	2	2
arcidiecézy	1	1
náboženstva	1	0
reformu	1	1
janičiari	2	2
disciplínu	2	1
novembra	2	2
dcéry	1	1
osud	2	2
miestodržiteľom	2	2
odstránenie	1	0
armáda	1	1
emigrácii	1	1
marci	1	2
povstalcom	2	2
mašinéria	1	1
práporu	2	2
zavedenie	1	0
žiadosťou	1	1
zvyky	1	2
fez	2	2
konvencii	2	1
ovládnutie	1	0
platnosti	1	1
ťaženie	1	0
júna	2	2
česť	2	1
princeznou	1	1
cirkvou	1	1
prepracovanosťou	2	1
vláda	1	1
rádov	2	2
štátom	2	2
chorobu	1	1
nástupcom	2	2
meteorológie	1	1
čarodejnice	1	1
študentom	2	2
mája	2	2
násilím	2	0
johanitov	2	2
vrchol	2	2
šľachty	2	1
vojska	2	0
tajomník	2	2
umenie	1	0
hry	2	1
antiky	1	1
exarchu	2	2
boji	1	2
zákaz	2	2
autora	2	2
legenda	2	1
republika	1	1
chorobou	1	1
sonda	2	1
prelete	1	2
palivo	2	0
maliarstvu	1	0
diplomacia	1	1
sled	2	2
rozmedzí	2	0
akréciou	1	1
lesy	1	2
jednotu	1	1
oprávnenosti	2	1
pápež	2	2
sneme	1	2
komunizmom	2	2
ríša	1	1
iniciátorom	2	2
dôveru	2	1
dneška	2	2
generácii	1	1
drámy	1	1
politiky	1	1
prenasledovaní	2	0
príbeh	2	2
knihách	2	1
jazykoch	1	2
začiatku	2	2
tému	1	1
dopad	2	2
plyn	1	2
množstve	2	0
vesmíre	2	2
légie	1	1
postavu	1	1
korisťou	2	1
nepriateľovi	1	2
cieľ	2	2
následok	1	2
cherubov	2	2
cherubovia	2	2
pasivita	2	1
obesením	2	0
vyvrcholenie	1	0
konštruktér	2	2
nepriateľ	2	2
univerzite	1	1
myšlienkami	2	1
zenbudhizmus	2	2
tvorbu	1	1
divočiny	1	1
básnikov	2	2
kultúrou	1	1
súd	2	2
monoskop	2	2
zmätky	1	2
podporou	1	1
komisiu	1	1
náčelníka	2	2
eposu	2	2
poznámky	2	1
jazda	1	1
vynálezcu	2	2
súčasnosti	2	1
úloha	1	1
filozofie	1	1
prácami	1	1
úlohe	1	1
epochy	2	1
ilustrátorka	1	1
koncu	2	2
zmluvu	2	1
spojenectvo	1	0
kľud	2	2
osobe	2	1
stabilizácia	1	1
kresby	2	1
stanice	2	1
škole	1	1
zavedeniu	1	0
pripojenie	2	0
maratón	2	2
dej	2	2
roztoku	2	2
molekula	2	1
právnik	2	2
nenávisť	1	1
baziliky	2	1
zostupe	2	2
stability	1	1
astronauti	2	2
rozbitie	1	0
chvenie	1	0
uspokojenie	1	0
téz	1	1
dialektológia	1	1
žobrákom	2	2
osvietencov	2	2
cestovanie	1	0
pietizmu	1	2
obvinenia	1	0
hrdinom	2	2
viceprezidenta	2	2
pilot	2	2
reverendom	1	2
družstvo	2	0
zníženie	1	0
nehnuteľností	2	1
porovnania	2	0
zisky	2	2
útokoch	2	2
emisií	2	1
ochrane	1	1
výskumom	1	2
potraty	1	2
legislatívy	1	1
príspevky	2	2
prehľad	2	2
krajinami	1	1
zameranie	1	0
útokom	2	2
priestorov	1	2
mienka	2	1
záveru	2	2
server	2	2
terorizmu	2	2
účasť	1	1
teroru	2	2
mesiacmi	1	2
dopravy	2	1
ocenením	2	0
haváriu	1	1
havárie	1	1
neutrónov	2	2
obsluhy	1	1
ožiarenia	2	0
množstva	2	0
nárastu	2	2
porovnanie	2	0
kanálov	2	2
druhu	2	2
tony	2	1
existenciu	1	1
gravitácie	2	1
teórie	1	1
geometrie	1	1
gradient	2	2
informáciám	2	1
lúčov	2	2
metrika	1	1
rozklad	2	2
ofenzívu	1	1
vojvodcu	2	2
jazykom	1	2
mena	1	0
odhad	2	2
oddelenie	1	0
kosatiek	2	1
dominancie	2	1
vydry	2	1
vypúšťaním	2	0
zvukov	2	2
predkami	2	2
lovu	1	2
bazénu	1	2
obrazu	1	2
domestikácie	2	1
génov	1	2
rozlohy	2	1
odrody	1	1
kultúre	1	1
lekári	2	2
šľachtenia	1	0
klíčenie	1	0
zemiakov	2	2
mieste	1	0
maltčina	1	1
víťazstve	2	0
zatmenie	1	0
asteroidov	2	2
kráterov	2	2
molekuly	1	1
okom	2	0
oči	1	0
guľa	2	1
interval	2	2
vzdialenostiach	2	1
opustení	2	0
médium	1	0
vnímania	2	0
prístroja	2	2
metódu	1	1
podmienky	2	1
hmotou	2	1
expanzie	2	1
simuláciami	1	1
monopoly	1	2
štátmi	1	2
skúsenosti	1	1
mier	1	2
problémom	1	2
vec	2	1
vecí	2	1
námorníkov	2	2
pásme	2	0
vpád	2	2
mlieka	2	0
laktózu	2	1
spln	2	2
huslí	2	1
sláčika	2	2
husle	2	1
techniky	1	1
strýko	2	2
typ	2	2
plantáž	1	1
astronómii	1	1
vede	1	1
relatívnosti	1	1
silou	2	1
pádu	1	2
sústavy	1	1
bojisko	1	0
ochrancu	2	2
kaštieli	1	2
