word	prediction	label
polície	1	1
generálov	2	2
spisy	1	2
lístkami	2	2
biznisu	2	2
oponentom	2	2
nohy	1	1
plemena	1	0
depresia	0	1
vienka	1	2
zámermi	1	2
sobota	1	1
predmetom	1	2
polícii	2	1
informácie	2	1
vojvodstvo	0	0
prorok	2	2
proroci	2	2
arcidiecézy	1	1
náboženstva	0	0
reformu	1	1
janičiari	2	2
disciplínu	1	1
novembra	2	2
dcéry	1	1
osud	1	2
miestodržiteľom	1	2
odstránenie	0	0
armáda	1	1
emigrácii	1	1
marci	0	2
povstalcom	2	2
mašinéria	1	1
práporu	2	2
zavedenie	1	0
žiadosťou	2	1
zvyky	1	2
fez	2	2
konvencii	1	1
ovládnutie	0	0
platnosti	1	1
ťaženie	0	0
júna	2	2
česť	1	1
princeznou	2	1
cirkvou	0	1
prepracovanosťou	1	1
vláda	1	1
rádov	2	2
štátom	2	2
chorobu	1	1
nástupcom	2	2
meteorológie	1	1
čarodejnice	1	1
študentom	2	2
mája	2	2
násilím	2	0
johanitov	2	2
vrchol	2	2
šľachty	1	1
vojska	2	0
tajomník	2	2
umenie	0	0
hry	1	1
antiky	2	1
exarchu	2	2
boji	1	2
zákaz	1	2
autora	2	2
legenda	1	1
republika	1	1
chorobou	2	1
sonda	1	1
prelete	0	2
palivo	2	0
maliarstvu	1	0
diplomacia	1	1
sled	1	2
rozmedzí	2	0
akréciou	2	1
lesy	0	2
jednotu	1	1
oprávnenosti	1	1
pápež	2	2
sneme	2	2
komunizmom	2	2
ríša	1	1
iniciátorom	1	2
dôveru	1	1
dneška	1	2
generácii	1	1
drámy	1	1
politiky	1	1
prenasledovaní	0	0
príbeh	1	2
knihách	1	1
jazykoch	2	2
začiatku	2	2
tému	2	1
dopad	2	2
plyn	2	2
množstve	1	0
vesmíre	1	2
légie	1	1
postavu	1	1
korisťou	0	1
nepriateľovi	2	2
cieľ	2	2
následok	0	2
cherubov	1	2
cherubovia	1	2
pasivita	1	1
obesením	2	0
vyvrcholenie	0	0
konštruktér	2	2
nepriateľ	2	2
univerzite	1	1
myšlienkami	0	1
zenbudhizmus	2	2
tvorbu	1	1
divočiny	1	1
básnikov	2	2
kultúrou	0	1
súd	2	2
monoskop	2	2
zmätky	1	2
podporou	2	1
komisiu	2	1
náčelníka	2	2
eposu	2	2
poznámky	2	1
jazda	1	1
vynálezcu	2	2
súčasnosti	1	1
úloha	1	1
filozofie	1	1
prácami	0	1
úlohe	1	1
epochy	1	1
ilustrátorka	1	1
koncu	2	2
zmluvu	2	1
spojenectvo	0	0
kľud	2	2
osobe	1	1
stabilizácia	1	1
kresby	1	1
stanice	1	1
škole	2	1
zavedeniu	1	0
pripojenie	2	0
maratón	2	2
dej	1	2
roztoku	2	2
molekula	1	1
právnik	2	2
nenávisť	1	1
baziliky	1	1
zostupe	2	2
stability	1	1
astronauti	2	2
rozbitie	1	0
chvenie	1	0
uspokojenie	1	0
téz	1	1
dialektológia	1	1
žobrákom	2	2
osvietencov	2	2
cestovanie	0	0
pietizmu	0	2
obvinenia	1	0
hrdinom	2	2
viceprezidenta	2	2
pilot	2	2
reverendom	1	2
družstvo	0	0
zníženie	1	0
nehnuteľností	2	1
porovnania	1	0
zisky	2	2
útokoch	2	2
emisií	2	1
ochrane	1	1
výskumom	0	2
potraty	1	2
legislatívy	1	1
príspevky	2	2
prehľad	1	2
krajinami	0	1
zameranie	0	0
útokom	2	2
priestorov	2	2
mienka	1	1
záveru	2	2
server	2	2
terorizmu	2	2
účasť	0	1
teroru	2	2
mesiacmi	0	2
dopravy	1	1
ocenením	2	0
haváriu	1	1
havárie	1	1
neutrónov	2	2
obsluhy	1	1
ožiarenia	1	0
množstva	1	0
nárastu	1	2
porovnanie	1	0
kanálov	2	2
druhu	2	2
tony	1	1
existenciu	2	1
gravitácie	1	1
teórie	1	1
geometrie	1	1
gradient	2	2
informáciám	2	1
lúčov	2	2
metrika	1	1
rozklad	1	2
ofenzívu	1	1
vojvodcu	2	2
jazykom	2	2
mena	1	0
odhad	2	2
oddelenie	1	0
kosatiek	2	1
dominancie	1	1
vydry	0	1
vypúšťaním	0	0
zvukov	2	2
predkami	1	2
lovu	0	2
bazénu	1	2
obrazu	1	2
domestikácie	0	1
génov	2	2
rozlohy	1	1
odrody	1	1
kultúre	1	1
lekári	2	2
šľachtenia	1	0
klíčenie	0	0
zemiakov	1	2
mieste	2	0
maltčina	1	1
víťazstve	2	0
zatmenie	0	0
asteroidov	2	2
kráterov	2	2
molekuly	2	1
okom	2	0
oči	1	0
guľa	1	1
interval	2	2
vzdialenostiach	2	1
opustení	2	0
médium	1	0
vnímania	1	0
prístroja	2	2
metódu	1	1
podmienky	1	1
hmotou	2	1
expanzie	1	1
simuláciami	0	1
monopoly	1	2
štátmi	0	2
skúsenosti	1	1
mier	1	2
problémom	0	2
vec	1	1
vecí	1	1
námorníkov	2	2
pásme	1	0
vpád	2	2
mlieka	2	0
laktózu	2	1
spln	2	2
huslí	2	1
sláčika	2	2
husle	2	1
techniky	1	1
strýko	2	2
typ	2	2
plantáž	1	1
astronómii	0	1
vede	1	1
relatívnosti	1	1
silou	2	1
pádu	1	2
sústavy	1	1
bojisko	0	0
ochrancu	1	2
kaštieli	1	2
