word	prediction	label
výročí	1	0
iniciativy	1	1
vědy	1	1
pokles	2	2
zabezpečení	1	0
rentability	2	1
pracovníci	1	2
cti	1	1
podklady	1	2
technologií	1	1
zachování	1	0
výstavbu	1	1
režimu	2	2
elektráren	1	1
rekultivací	1	1
integrace	1	1
poznatků	1	2
formami	2	1
soutěžení	1	0
zemích	2	1
závazkem	1	2
dne	1	2
výstavbě	1	1
občanům	2	2
ha	1	2
průmyslu	1	2
poznávání	1	0
nákladech	1	2
návrhy	1	2
prototypů	2	2
závazku	1	2
prospěchu	1	2
výběru	1	2
bsp	1	1
hlediska	2	0
ochrana	1	1
koncentraci	1	1
cíl	2	2
drenáž	1	1
báze	1	1
adaptéru	1	2
době	1	1
směrnici	1	1
zkoušky	1	1
stroje	2	2
ložiska	1	0
posudky	1	2
soudruzi	2	2
metodiky	1	1
uživateli	2	2
sjednocení	1	0
potoka	1	2
vedoucích	1	2
ředitelů	2	2
platnosti	1	1
mapování	1	0
poslance	1	2
utváření	1	0
řadě	2	1
možnost	1	1
komise	1	1
krajích	2	2
mládeže	1	1
úvodem	1	2
skupin	2	1
pláni	2	1
um	2	2
výbor	2	2
členů	1	2
střechu	1	1
nakládání	1	0
obědě	2	2
váhy	2	1
agronoma	1	2
chuť	1	1
říjen	1	2
postihu	2	2
soubor	2	2
slovu	2	0
přístavu	2	2
vřsr	2	1
soutěže	2	1
vlak	2	2
ředitele	1	2
pokladny	2	1
přesnost	1	1
oslav	1	1
vozy	2	2
shodě	1	1
služeb	1	1
síti	1	1
nedostatek	2	2
orgánů	1	2
posláním	1	0
komunismu	2	2
názory	1	2
vojáky	2	2
děvčata	1	0
členství	1	0
výchovy	1	1
sepětí	1	0
organizátora	1	2
pomocníkem	2	2
hra	1	1
překážky	2	1
výrazem	2	2
hrdinou	2	2
míry	1	1
služky	1	1
očima	1	1
přirovnáním	1	0
vydáním	1	0
odborníci	2	2
prostředím	2	0
telefonů	1	2
záminkou	2	1
večeři	1	1
nádechu	1	2
pohyb	2	2
divadel	1	0
sportů	2	2
zahrádku	1	1
spánku	1	2
hypnotika	1	0
stránce	2	1
cholesterol	2	2
strach	1	2
mozek	2	2
žena	1	1
procedury	1	1
věku	1	2
sebevědomí	1	0
charakteru	1	2
používáním	1	0
rozsahem	2	2
otrubami	2	1
úst	1	0
žen	1	1
směrem	2	2
pudr	2	2
mráz	1	2
póry	2	2
cystami	2	1
káva	2	1
opláchnutí	1	0
přípravek	2	2
líčení	1	0
obkladem	2	2
antibiotika	1	0
příklady	2	2
gymnastiku	1	1
stárnutí	1	0
linie	2	1
projevy	1	2
oslunění	1	0
šíji	1	1
změn	1	1
masáží	1	1
