word	prediction	label
telt	2	0
vilkår	1	0
hovedstadsregionens	2	3
støjniveau	2	0
lærestreg	1	3
drenge	2	3
mosaik	1	3
forskel	1	3
aktionærerne	2	3
offentligheden	1	3
kunstindustri	1	3
unionstraktaten	1	3
fyr	2	3
indretning	1	3
blikket	1	0
aflysningen	0	3
alternativ	1	0
knægt	2	3
ben	1	0
regningen	1	3
forkæmpere	1	3
eksport	1	3
bizniz	2	3
måneder	1	3
folk	2	0
krogen	1	3
sparepenge	2	3
udgifter	1	3
personaleforhold	2	0
sandsynlighed	1	3
annoncer	1	3
tiden	2	3
bane	1	3
beslutning	0	3
opbakningen	1	3
betragtning	0	3
øens	2	3
muligheder	1	3
spand	2	0
kultivator	2	3
døden	0	3
rygere	1	3
skilling	2	3
folkeparti	2	0
byens	2	3
dage	2	3
plade	2	3
filmsproget	2	0
væde	1	3
skønnet	2	0
stilling	1	3
april	2	3
barn	2	0
finsk	1	0
ubehaget	2	0
ilden	1	3
gerningsmænd	2	3
søgsmål	2	0
natten	1	3
malerier	2	0
kendelser	0	3
generalsekretær	2	3
familier	1	3
grillbarer	2	3
samtalen	1	3
menneskets	2	0
racerkøreren	2	3
optræden	1	3
øl	2	3
finansdepartementet	2	0
formidler	2	3
uddannelsesstedet	2	0
dieselpest	2	3
virkning	0	3
næsen	0	3
konkurrenter	2	3
forvaltningen	1	3
omstilling	0	3
information	1	3
besked	1	3
spørgsmål	1	0
filmskuespillerinde	2	3
grænser	1	3
statsbegravelse	2	3
katolikker	2	3
religion	1	3
aktivering	0	3
fejltagelse	0	3
lagner	2	0
bekendelser	1	3
brokker	1	3
overskriften	2	3
samarbejdsråd	2	0
måned	1	3
glimt	2	0
referee	1	3
plan	2	3
referees	1	3
initiativ	2	0
trøjer	1	3
l	1	0
regimet	2	0
sodavand	1	3
journalen	2	3
pjat	2	0
km	2	3
doping	1	3
pressen	1	3
køn	1	0
uvished	0	3
terrassen	2	3
ror	2	0
beliggenhed	0	3
grafik	1	3
fadet	1	0
brug	2	3
departementschef	2	3
hjemland	2	0
glæde	0	3
badminton	1	3
borde	2	0
læger	2	3
bilag	2	0
hoteller	2	0
kommunen	2	3
spark	1	0
gaderne	1	3
dagpenge	1	3
infektionen	1	3
arbejdsgivernes	2	3
skjorten	1	3
hjerne	2	3
apoteket	2	0
harmonisering	1	3
præsidenten	2	3
dialogen	1	3
værtshus	2	0
forsvarsministeren	2	3
redegørelsen	0	3
løsninger	1	3
rivalerne	2	3
eksperterne	1	3
arbejdsmarked	2	0
indtægter	1	3
afslutning	2	3
turneringerne	2	3
ansigtet	1	0
soldater	2	3
forskrækkelse	0	3
veteranen	2	3
grundlovsforhøret	2	0
kollegers	2	3
rapporten	1	3
overværelse	2	3
sygehusafdeling	1	3
udvalg	2	0
farver	1	3
turen	1	3
haj	2	3
hjemstat	2	3
teaters	2	0
underholdningsværdi	1	3
postnummer	1	0
bogen	1	3
borgere	2	3
børneværnet	1	0
brevet	2	0
gruppeformand	2	3
punktering	0	3
facetter	1	3
maskinchef	2	3
rute	1	3
vejen	0	3
møde	2	0
halvdelen	1	3
skuespillere	2	3
jagt	0	3
under	1	0
dommer	2	3
afsløringer	1	3
kunder	1	3
jobs	0	0
overfarten	2	3
verdensbanken	1	3
verdens	2	3
dom	2	3
arbejdsgang	1	3
strømme	2	3
fritid	1	3
mængden	2	3
kollektiv	1	0
matematik	1	3
asylansøgere	1	3
festen	1	3
genbrug	1	0
auktion	1	3
domme	2	3
vinteren	2	3
dronnings	2	3
køleskabet	0	0
perioden	2	3
produktion	2	3
belastningen	1	3
byggebranchen	1	3
hvidløg	1	0
købers	2	3
godbidder	2	3
hashen	1	3
fortovet	1	0
vejrstationen	2	3
forelskelse	1	3
onkel	2	3
vagabonder	2	3
induktion	2	3
anmodningen	2	3
landbrugsstøtte	1	3
pode	2	3
andelsforeningen	0	3
disciplin	1	3
diarré	2	3
effekter	1	3
løn	1	3
justitsminister	2	3
vås	2	0
stereoanlæg	2	0
knæet	0	0
malerkunst	1	3
træning	0	3
blomsterhandler	1	3
netværk	2	0
modelprogrammet	2	0
synsvinkel	1	3
rapport	1	3
